data/train/11169.jpg,15,716,2122,920,staff
data/train/11169.jpg,92,907,2122,1023,lyrics
data/train/11169.jpg,7,1001,2122,1201,staff
data/train/11169.jpg,71,1171,2122,1291,lyrics
data/train/11169.jpg,1,1265,2122,1457,staff
data/train/11169.jpg,66,1436,2122,1547,lyrics
data/train/11169.jpg,15,1521,2122,1743,staff
data/train/11169.jpg,54,1717,2122,1832,lyrics
data/train/11169.jpg,2,1811,2122,2011,staff
data/train/11169.jpg,45,1986,2122,2101,lyrics
data/train/11169.jpg,15,2071,2122,2279,staff
data/train/11169.jpg,36,2255,2122,2374,lyrics
data/train/11169.jpg,1,2348,2122,2536,staff
data/train/11169.jpg,28,2540,2122,2655,lyrics
data/train/11169.jpg,7,2617,2122,2834,staff
data/train/11169.jpg,1,2779,2122,2903,lyrics
data/train/11169.jpg,36,2838,1397,3030,staff
data/train/11169.jpg,1,2962,1392,3036,lyrics
data/train/11170.jpg,1,94,2122,314,staff
data/train/11170.jpg,86,277,2093,410,lyrics
data/train/11170.jpg,1,382,2122,576,staff
data/train/11170.jpg,1,568,2093,688,lyrics
data/train/11170.jpg,1,662,2122,878,staff
data/train/11170.jpg,1,833,2093,961,lyrics
data/train/11170.jpg,1,929,2114,1144,staff
data/train/11170.jpg,1,1103,2051,1231,lyrics
data/train/11170.jpg,1,1195,2122,1432,staff
data/train/11170.jpg,1,1377,2051,1488,lyrics
data/train/11170.jpg,1,1474,2122,1677,staff
data/train/11170.jpg,3,1655,2011,1766,lyrics
data/train/11170.jpg,1,1749,2122,1939,staff
data/train/11170.jpg,57,1916,2065,2040,lyrics
data/train/11170.jpg,1,2019,2097,2209,staff
data/train/11170.jpg,217,2177,1903,2301,lyrics
data/train/11170.jpg,1,2281,2122,2480,staff
data/train/11170.jpg,48,2449,2122,2573,lyrics
data/train/11170.jpg,1,2534,2097,2754,staff
data/train/11170.jpg,44,2725,1729,2860,lyrics
data/train/11171.jpg,1,198,2122,402,staff
data/train/11171.jpg,82,396,2122,527,lyrics
data/train/11171.jpg,1,479,2122,695,staff
data/train/11171.jpg,1,675,2104,806,lyrics
data/train/11171.jpg,1,754,2122,975,staff
data/train/11171.jpg,1,951,2121,1086,lyrics
data/train/11171.jpg,1,1048,2122,1243,staff
data/train/11171.jpg,24,1232,2122,1367,lyrics
data/train/11171.jpg,1,1332,2122,1506,staff
data/train/11171.jpg,14,1493,2117,1641,lyrics
data/train/11171.jpg,1,1574,2122,1795,staff
data/train/11171.jpg,24,1770,2122,1918,lyrics
data/train/11171.jpg,1,1880,2122,2088,staff
data/train/11171.jpg,24,2039,2122,2187,lyrics
data/train/11171.jpg,1,2139,2122,2346,staff
data/train/11171.jpg,24,2329,2122,2464,lyrics
data/train/11171.jpg,11,2444,2122,2644,staff
data/train/11171.jpg,24,2623,2122,2758,lyrics
data/train/11171.jpg,20,2750,2122,2920,empty_staff
data/train/11172.jpg,24,146,2122,342,staff
data/train/11172.jpg,60,335,2122,470,lyrics
data/train/11172.jpg,24,420,2122,616,staff
data/train/11172.jpg,60,590,2122,738,lyrics
data/train/11172.jpg,24,681,2122,951,staff
data/train/11172.jpg,60,880,2122,1028,lyrics
data/train/11172.jpg,24,955,2122,1225,staff
data/train/11172.jpg,60,1131,2122,1314,lyrics
data/train/11172.jpg,24,1220,2122,1490,staff
data/train/11172.jpg,47,1412,2114,1595,lyrics
data/train/11172.jpg,24,1509,2122,1788,staff
data/train/11172.jpg,134,1708,2092,1865,lyrics
data/train/11172.jpg,24,1733,2122,2056,staff
data/train/11172.jpg,42,1986,2000,2160,lyrics
data/train/11172.jpg,19,2065,2122,2322,staff
data/train/11172.jpg,427,2275,2123,2423,lyrics
data/train/11172.jpg,24,2372,2122,2638,staff
data/train/11172.jpg,33,2582,2122,2730,lyrics
data/train/11172.jpg,15,2695,2122,2923,staff
data/train/11172.jpg,6,2870,2122,3041,lyrics
data/train/11172.jpg,1734,2881,2122,3082,staff
data/train/11172.jpg,1720,3024,2014,3110,lyrics
data/train/11583.jpg,87,109,3051,352,staff
data/train/11583.jpg,192,306,3051,412,lyrics
data/train/11583.jpg,87,412,3051,650,staff
data/train/11583.jpg,181,586,3051,729,lyrics
data/train/11583.jpg,145,768,3051,1022,staff
data/train/11583.jpg,154,995,2469,1091,lyrics
data/train/11583.jpg,2531,1011,3039,1175,lyrics
data/train/11583.jpg,149,1071,2468,1167,lyrics
data/train/11583.jpg,144,1147,2463,1243,lyrics
data/train/11583.jpg,147,1248,2466,1344,lyrics
data/train/11583.jpg,2499,1275,3007,1439,lyrics
data/train/11583.jpg,146,1324,2465,1420,lyrics
data/train/11583.jpg,145,1396,2464,1492,lyrics
data/train/11584.jpg,87,88,3104,338,staff
data/train/11584.jpg,310,294,3104,423,lyrics
data/train/11584.jpg,92,389,3104,644,staff
data/train/11584.jpg,103,597,3088,726,lyrics
data/train/11584.jpg,92,701,3104,903,staff
data/train/11584.jpg,151,883,2998,1012,lyrics
data/train/11584.jpg,92,992,3104,1205,staff
data/train/11584.jpg,161,1180,1640,1271,lyrics
data/train/11584.jpg,97,1292,3104,1504,empty_staff
data/train/11585.jpg,73,105,3066,316,staff
data/train/11585.jpg,94,278,3066,406,lyrics
data/train/11585.jpg,73,348,3066,580,staff
data/train/11585.jpg,94,544,3066,656,lyrics
data/train/11585.jpg,73,634,3066,861,staff
data/train/11585.jpg,94,831,3066,943,lyrics
data/train/11585.jpg,73,935,3066,1157,staff
data/train/11585.jpg,136,1143,1891,1255,lyrics
data/train/11585.jpg,105,1233,3066,1451,empty_staff
data/train/11587.jpg,79,120,3090,316,staff
data/train/11587.jpg,106,300,3090,417,lyrics
data/train/11587.jpg,79,379,3090,591,staff
data/train/11587.jpg,106,556,3090,678,lyrics
data/train/11587.jpg,79,643,3090,850,staff
data/train/11587.jpg,106,832,3090,954,lyrics
data/train/11587.jpg,79,944,3090,1146,staff
data/train/11587.jpg,85,1123,3006,1245,lyrics
data/train/11587.jpg,79,1235,3090,1405,staff
data/train/11587.jpg,85,1382,588,1520,lyrics
data/train/11589.jpg,67,133,3054,313,staff
data/train/11589.jpg,122,317,3054,460,lyrics
data/train/11589.jpg,67,447,3054,653,staff
data/train/11589.jpg,122,625,3054,726,lyrics
data/train/11589.jpg,67,718,3054,941,staff
data/train/11589.jpg,146,900,2972,1033,lyrics
data/train/11589.jpg,67,1005,3054,1239,staff
data/train/11589.jpg,108,1170,2214,1303,lyrics
data/train/11589.jpg,77,1308,3054,1531,empty_staff
data/train/11590.jpg,191,121,3093,342,staff
data/train/11590.jpg,156,297,2555,413,lyrics
data/train/11590.jpg,2579,344,3034,534,lyrics
data/train/11590.jpg,156,384,2564,500,lyrics
data/train/11590.jpg,145,470,2553,573,lyrics
data/train/11590.jpg,151,573,2559,676,lyrics
data/train/11590.jpg,2584,635,2997,825,lyrics
data/train/11590.jpg,149,651,2557,754,lyrics
data/train/11590.jpg,151,724,2559,827,lyrics
data/train/12607.jpg,,,,,
data/train/12608.jpg,,,,,
data/train/12608.jpg,1577,91,3122,297,staff
data/train/12608.jpg,1632,307,2629,428,lyrics
data/train/12608.jpg,1574,388,3124,609,staff
data/train/12608.jpg,1868,612,3053,751,lyrics
data/train/12608.jpg,1577,725,3122,931,staff
data/train/12608.jpg,1636,932,3067,1050,lyrics
data/train/12608.jpg,1577,1056,3122,1256,staff
data/train/12608.jpg,1696,1231,3122,1358,lyrics
data/train/12608.jpg,1580,1354,3122,1548,staff
data/train/12608.jpg,1960,1534,2811,1676,lyrics
data/train/12608.jpg,1580,1663,3122,1848,staff
data/train/12608.jpg,1642,1848,2952,1978,lyrics
data/train/12609.jpg,21,67,1393,300,staff
data/train/12609.jpg,74,248,1341,402,lyrics
data/train/12609.jpg,10,386,1382,619,staff
data/train/12609.jpg,43,572,1230,694,lyrics
data/train/12609.jpg,9,689,1381,901,staff
data/train/12609.jpg,277,876,716,993,lyrics
data/train/12609.jpg,1,1008,1400,1231,staff
data/train/12609.jpg,1,1211,1411,1338,lyrics
data/train/12609.jpg,1,1338,1400,1556,staff
data/train/12609.jpg,250,1503,1411,1652,lyrics
data/train/12609.jpg,1,1641,1400,1886,staff
data/train/12609.jpg,1,1848,1103,2013,lyrics
data/train/12609.jpg,1482,48,2918,292,staff
data/train/12609.jpg,1468,233,2961,381,lyrics
data/train/12609.jpg,1460,372,2944,589,staff
data/train/12609.jpg,1744,573,2961,679,lyrics
data/train/12609.jpg,1466,679,2961,875,staff
data/train/12609.jpg,1468,860,2961,1003,lyrics
data/train/12609.jpg,1466,1001,2961,1197,staff
data/train/12609.jpg,1468,1173,2961,1303,lyrics
data/train/12609.jpg,1445,1302,2961,1498,staff
data/train/12609.jpg,1431,1471,2929,1614,lyrics
data/train/12609.jpg,1445,1620,2961,1826,staff
data/train/12609.jpg,1976,1801,2504,1955,lyrics
data/train/12610.jpg,58,35,1484,263,staff
data/train/12610.jpg,79,216,996,380,lyrics
data/train/12610.jpg,37,370,1511,566,staff
data/train/12610.jpg,42,556,1235,688,lyrics
data/train/12610.jpg,27,673,1522,869,staff
data/train/12610.jpg,42,875,1436,1007,lyrics
data/train/12610.jpg,22,997,1517,1225,staff
data/train/12610.jpg,37,1194,906,1326,lyrics
data/train/12610.jpg,16,1316,1538,1544,staff
data/train/12610.jpg,191,1513,1362,1645,lyrics
data/train/12610.jpg,27,1635,1517,1842,staff
data/train/12610.jpg,80,1832,1468,1964,lyrics
data/train/12610.jpg,1620,35,3121,263,staff
data/train/12610.jpg,1629,248,3107,380,lyrics
data/train/12610.jpg,1604,363,3110,575,staff
data/train/12610.jpg,1618,560,3096,703,lyrics
data/train/12610.jpg,1593,659,3120,866,staff
data/train/12610.jpg,1644,856,3122,999,lyrics
data/train/12610.jpg,1599,982,3121,1189,staff
data/train/12610.jpg,1548,1157,3074,1284,lyrics
data/train/12610.jpg,1599,1294,3121,1501,staff
data/train/12610.jpg,1585,1492,3111,1619,lyrics
data/train/12610.jpg,1599,1611,3121,1839,staff
data/train/12610.jpg,1600,1815,3121,1942,lyrics
data/train/12612.jpg,91,73,1485,275,staff
data/train/12612.jpg,133,259,1506,380,lyrics
data/train/12612.jpg,91,376,1496,578,staff
data/train/12612.jpg,91,562,1469,694,lyrics
data/train/12612.jpg,87,662,1523,869,staff
data/train/12612.jpg,124,871,1508,1019,lyrics
data/train/12612.jpg,77,981,1534,1188,staff
data/train/12612.jpg,86,1169,1406,1296,lyrics
data/train/12612.jpg,76,1279,1533,1502,staff
data/train/12612.jpg,155,1493,1549,1609,lyrics
data/train/12612.jpg,61,1619,1518,1821,staff
data/train/12612.jpg,49,1812,1528,1960,lyrics
data/train/12612.jpg,1607,78,3065,280,staff
data/train/12612.jpg,1612,281,2985,413,lyrics
data/train/12612.jpg,1597,429,3092,631,staff
data/train/12612.jpg,1607,611,2715,711,lyrics
data/train/12612.jpg,1598,711,3061,950,staff
data/train/12612.jpg,1625,925,3057,1041,lyrics
data/train/12612.jpg,1584,1046,3094,1253,staff
data/train/12612.jpg,1618,1239,2901,1345,lyrics
data/train/12612.jpg,1587,1333,3076,1556,staff
data/train/12612.jpg,1942,1531,2965,1647,lyrics
data/train/12612.jpg,1594,1658,3051,1912,staff
data/train/12612.jpg,1615,1845,3094,1966,lyrics
data/train/12613.jpg,112,62,1506,291,staff
data/train/12613.jpg,133,258,1453,396,lyrics
data/train/12613.jpg,91,418,1496,620,staff
data/train/12613.jpg,91,598,1517,709,lyrics
data/train/12613.jpg,66,720,1502,911,staff
data/train/12613.jpg,65,896,1491,1007,lyrics
data/train/12613.jpg,77,1050,1534,1246,staff
data/train/12613.jpg,81,1225,1507,1336,lyrics
data/train/12613.jpg,76,1348,1533,1555,staff
data/train/12613.jpg,124,1523,1550,1655,lyrics
data/train/12613.jpg,56,1677,1524,1879,staff
data/train/12613.jpg,108,1848,1534,1974,lyrics
data/train/12613.jpg,1591,138,2985,340,staff
data/train/12613.jpg,1625,327,2828,437,lyrics
data/train/12613.jpg,1597,445,3002,647,staff
data/train/12613.jpg,1662,646,2929,782,lyrics
data/train/12613.jpg,1572,757,3008,954,staff
data/train/12613.jpg,1604,939,2973,1069,lyrics
data/train/12613.jpg,1583,1045,3040,1236,staff
data/train/12613.jpg,1594,1244,2927,1368,lyrics
data/train/12613.jpg,1582,1359,3039,1539,staff
data/train/12613.jpg,1614,1531,2592,1643,lyrics
data/train/12613.jpg,1570,1641,3038,1843,staff
data/train/12613.jpg,1580,1824,3033,1996,lyrics
data/train/12614.jpg,,,,,
data/train/12615.jpg,,,,,
data/train/12617.jpg,58,94,1457,301,staff
data/train/12617.jpg,114,271,1372,420,lyrics
data/train/12617.jpg,9,386,1477,593,staff
data/train/12617.jpg,148,574,1122,692,lyrics
data/train/12617.jpg,3,689,1471,880,staff
data/train/12617.jpg,151,862,1394,992,lyrics
data/train/12617.jpg,13,1013,1449,1193,staff
data/train/12617.jpg,299,1184,1434,1320,lyrics
data/train/12617.jpg,17,1311,1453,1502,staff
data/train/12617.jpg,383,1497,1085,1633,lyrics
data/train/12617.jpg,37,1619,1473,1810,staff
data/train/12617.jpg,683,1796,1473,1950,lyrics
data/train/12617.jpg,1510,72,2988,323,staff
data/train/12617.jpg,1522,274,2885,440,lyrics
data/train/12617.jpg,1531,395,3004,628,staff
data/train/12617.jpg,1517,564,2940,712,lyrics
data/train/12617.jpg,1512,718,2990,915,staff
data/train/12617.jpg,1506,866,2929,1020,lyrics
data/train/12617.jpg,1487,1029,2995,1226,staff
data/train/12617.jpg,1657,1180,2860,1328,lyrics
data/train/12617.jpg,1501,1335,2973,1514,staff
data/train/12617.jpg,1491,1500,2390,1618,lyrics
data/train/12617.jpg,1508,1631,2980,1810,staff
data/train/12617.jpg,1492,1790,2939,1956,lyrics
data/train/12618.jpg,68,62,1494,301,staff
data/train/12618.jpg,78,253,1218,370,lyrics
data/train/12618.jpg,20,376,1483,615,staff
data/train/12618.jpg,221,577,1361,694,lyrics
data/train/12618.jpg,10,700,1478,902,staff
data/train/12618.jpg,41,891,1451,1008,lyrics
data/train/12618.jpg,10,1014,1489,1232,staff
data/train/12618.jpg,36,1200,1520,1311,lyrics
data/train/12618.jpg,1,1338,1496,1524,staff
data/train/12618.jpg,26,1513,1510,1646,lyrics
data/train/12618.jpg,1,1662,1517,1843,staff
data/train/12618.jpg,26,1832,1510,1965,lyrics
data/train/12618.jpg,1589,88,3026,295,staff
data/train/12618.jpg,1527,263,2889,418,lyrics
data/train/12618.jpg,1574,391,3032,598,staff
data/train/12618.jpg,1628,571,2974,678,lyrics
data/train/12618.jpg,1569,662,3038,869,staff
data/train/12618.jpg,1527,853,2990,981,lyrics
data/train/12618.jpg,1564,970,3033,1177,staff
data/train/12618.jpg,1608,1156,2938,1289,lyrics
data/train/12618.jpg,1569,1257,3038,1464,staff
data/train/12618.jpg,1576,1447,3002,1580,lyrics
data/train/12618.jpg,1586,1571,3066,1789,staff
data/train/12618.jpg,1603,1771,3029,1931,lyrics
data/train/12619.jpg,108,89,1476,295,staff
data/train/12619.jpg,1582,97,2990,300,staff
data/train/12619.jpg,103,263,1449,391,lyrics
data/train/12619.jpg,1605,270,2951,377,lyrics
data/train/12619.jpg,1572,387,2980,587,staff
data/train/12619.jpg,86,397,1470,587,staff
data/train/12619.jpg,1581,577,2927,694,lyrics
data/train/12619.jpg,117,586,1329,680,lyrics
data/train/12619.jpg,95,684,1479,874,staff
data/train/12619.jpg,1569,687,2977,873,staff
data/train/12619.jpg,223,859,1435,964,lyrics
data/train/12619.jpg,1571,863,2917,970,lyrics
data/train/12619.jpg,78,971,1462,1177,staff
data/train/12619.jpg,1554,1011,2972,1186,staff
data/train/12619.jpg,421,1145,1238,1266,lyrics
data/train/12619.jpg,1582,1183,2928,1300,lyrics
data/train/12619.jpg,72,1279,1456,1485,staff
data/train/12619.jpg,1547,1294,2965,1469,staff
data/train/12619.jpg,1579,1469,2925,1586,lyrics
data/train/12619.jpg,129,1475,1438,1596,lyrics
data/train/12619.jpg,66,1587,1450,1793,staff
data/train/12619.jpg,1544,1604,2928,1810,staff
data/train/12619.jpg,119,1780,1428,1922,lyrics
data/train/12619.jpg,1555,1800,2925,1941,lyrics
data/train/12620.jpg,115,72,1509,279,staff
data/train/12620.jpg,1584,110,3058,311,staff
data/train/12620.jpg,147,264,1483,386,lyrics
data/train/12620.jpg,1602,301,3075,413,lyrics
data/train/12620.jpg,78,380,1530,587,staff
data/train/12620.jpg,1574,434,3090,635,staff
data/train/12620.jpg,105,556,1441,683,lyrics
data/train/12620.jpg,1623,615,3096,738,lyrics
data/train/12620.jpg,89,678,1541,885,staff
data/train/12620.jpg,1595,726,3111,927,staff
data/train/12620.jpg,116,870,1452,955,lyrics
data/train/12620.jpg,1681,911,2560,1029,lyrics
data/train/12620.jpg,84,976,1536,1167,staff
data/train/12620.jpg,1590,1033,3106,1234,staff
data/train/12620.jpg,90,1173,1426,1269,lyrics
data/train/12620.jpg,1734,1207,3011,1325,lyrics
data/train/12620.jpg,84,1274,1536,1465,staff
data/train/12620.jpg,1606,1340,3122,1520,staff
data/train/12620.jpg,117,1465,1453,1588,lyrics
data/train/12620.jpg,1655,1509,2932,1632,lyrics
data/train/12620.jpg,84,1598,1536,1805,staff
data/train/12620.jpg,1608,1647,3119,1854,staff
data/train/12620.jpg,112,1805,976,1928,lyrics
data/train/12620.jpg,1650,1832,3081,1955,lyrics
data/train/12621.jpg,1588,110,3009,338,staff
data/train/12621.jpg,92,120,1518,327,staff
data/train/12621.jpg,1611,286,2973,449,lyrics
data/train/12621.jpg,124,322,1460,433,lyrics
data/train/12621.jpg,1578,401,2994,629,staff
data/train/12621.jpg,1572,423,2988,651,staff
data/train/12621.jpg,70,455,1496,646,staff
data/train/12621.jpg,1591,609,2953,730,lyrics
data/train/12621.jpg,182,646,1518,757,lyrics
data/train/12621.jpg,1566,721,2982,922,staff
data/train/12621.jpg,74,774,1532,954,staff
data/train/12621.jpg,1581,915,2943,1052,lyrics
data/train/12621.jpg,107,938,1507,1044,lyrics
data/train/12621.jpg,36,1024,1494,1273,staff
data/train/12621.jpg,1560,1024,3021,1225,staff
data/train/12621.jpg,1582,1227,2361,1343,lyrics
data/train/12621.jpg,69,1241,1469,1389,lyrics
data/train/12621.jpg,1583,1344,3009,1545,empty_staff
data/train/12621.jpg,35,1354,1493,1545,staff
data/train/12621.jpg,423,1533,1213,1670,lyrics
data/train/12621.jpg,1577,1642,3003,1843,empty_staff
data/train/12621.jpg,39,1673,1497,1864,staff
data/train/12621.jpg,157,1857,1408,2010,lyrics
data/train/12622.jpg,,,,,
data/train/12624.jpg,,,,,
data/train/12624.jpg,1580,109,3016,302,staff
data/train/12624.jpg,1645,289,3012,422,lyrics
data/train/12624.jpg,1575,420,3011,613,staff
data/train/12624.jpg,1658,603,2936,745,lyrics
data/train/12624.jpg,1570,723,3006,928,staff
data/train/12624.jpg,1644,909,2922,1042,lyrics
data/train/12624.jpg,1565,1029,3001,1234,staff
data/train/12624.jpg,1633,1223,2592,1323,lyrics
data/train/12624.jpg,1572,1335,3008,1552,staff
data/train/12624.jpg,1572,1537,2998,1661,lyrics
data/train/12624.jpg,1570,1682,2967,1872,staff
data/train/12624.jpg,2196,1840,2880,1976,lyrics
data/train/12625.jpg,90,29,1484,259,staff
data/train/12625.jpg,150,217,1338,371,lyrics
data/train/12625.jpg,73,364,1467,570,staff
data/train/12625.jpg,185,517,1373,671,lyrics
data/train/12625.jpg,51,657,1516,884,staff
data/train/12625.jpg,151,820,1339,974,lyrics
data/train/12625.jpg,37,977,1502,1198,staff
data/train/12625.jpg,105,1149,1293,1324,lyrics
data/train/12625.jpg,50,1279,1515,1539,staff
data/train/12625.jpg,118,1469,1211,1641,lyrics
data/train/12625.jpg,51,1611,1534,1898,staff
data/train/12625.jpg,114,1822,1424,2027,lyrics
data/train/12625.jpg,1576,37,3023,262,staff
data/train/12625.jpg,1634,230,2998,351,lyrics
data/train/12625.jpg,1569,328,3016,550,staff
data/train/12625.jpg,1638,520,3002,641,lyrics
data/train/12625.jpg,1573,630,3020,834,staff
